Country_Name,Country_Code,Indicator_Name,Indicator_Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,Period 1990-2000,Period 1990-2010,Period 2000-2010
Libya,LBY,Biogas consumption (% in TFEC),2.1.9_SHARE.BIOGAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Libya,LBY,Biogas consumption (TJ),3.1.9_BIOGAS.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Libya,LBY,Divisia Decomposition Analysis - Activity component  -Compound Annual Growth Rate (%),16.5_DECOMP.ACTIVITY.RATE,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Divisia Decomposition Analysis - Activity component Index,16.2_DECOMP.ACTIVITY.INDEX,,,,,,,,,,,,,,,,,,,,,1,,,
Libya,LBY,Divisia Decomposition Analysis - Energy Intensity component -Compound Annual Growth Rate (%),16.4_DECOMP.EFFICIENCY.RATE,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Divisia Decomposition Analysis - Energy Intensity component Index,16.1_DECOMP.EFFICIENCY.IND,,,,,,,,,,,,,,,,,,,,,1,,,
Libya,LBY,Divisia Decomposition Analysis - Structure Component -Compound Annual Growth Rate (%),16.6_DECOMP.STRUCTURE.RATE,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Divisia Decomposition Analysis - Structure Component Index,16.3_DECOMP.STRUCTURE.INDEX,,,,,,,,,,,,,,,,,,,,,1,,,
Libya,LBY,Energy intensity level of final energy (MJ/$2005 PPP),8.1.2_FINAL.ENERGY.INTENSITY,3.755780252,4.016850441,4.17233947,4.402036575,4.862788002,5.271878668,5.238452599,5.453258635,5.643340495,5.826004219,5.785039281,6.166995318,5.933354476,5.152207055,5.295687185,4.928861238,4.826750801,4.659099432,4.515580051,4.692482185,4.508442444,,,
Libya,LBY,Energy intensity level of primary energy (MJ/$2005 PPP),6.1_PRIMARY.ENERGY.INTENSITY,7.748014691,9.235080327,8.57963981,9.150076815,10.13603079,10.63983676,10.1452221,10.38020012,10.71476914,10.27647942,10.51053871,11.2567159,11.34287969,10.28730974,10.38198066,9.090819847,8.621421851,8.221375221,8.542995458,9.549273538,7.895866014,,,
Libya,LBY,Energy intensity of agricultural sector (MJ/$2005),14.1_AGR.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Energy intensity of industrial sector (MJ/$2005),13.1_INDUSTRY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Energy intensity of other sectors (MJ/$2005),15.1_OTHER.SECT.ENER.INTENS,,,,,,,,,,,0,0,0,0,0,,,,,,,,,
Libya,LBY,Energy savings of primary energy (TJ),10.1_ENERGY.SAVINGS,,-91484.96683,-51334.07882,-86437.38957,-147782.0593,-179722.0464,-150311.4817,-166960.6872,-186639.8467,-161001.8104,-182414.2153,-221723.0993,-224214.8084,-178967.1478,-193807.6023,-108585.3766,-74794.7388,-42968.69953,-74905.57505,-173284.3692,-15011.55104,,,
Libya,LBY,Final energy intensity -Compound Annual Growth Rate (%),8.1_FINAL.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,4.414452071,2.462409753,0.917461532
Libya,LBY,Final to primary energy ratio (%),9.1_FINAL.PRIMARY.RATIO,48.47409823,43.49556581,48.63070667,48.10928546,47.97526865,49.54849204,51.63467636,52.53519752,52.66880157,56.69260826,55.04036892,54.78503122,52.30906649,50.08313334,51.0084478,54.21800587,55.98555418,56.67056067,52.85710466,49.13967714,57.09877088,,,
Libya,LBY,Geothermal energy consumption (% in TFEC),2.1.7_SHARE.GEOTHERMAL,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Geothermal energy consumption (TJ),3.1.7_GEOTHERMAL.CONSUM,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Hydro energy consumption (% in TFEC),2.1.3_SHARE.HYDRO,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Hydro energy consumption (TJ),3.1.3_HYDRO.CONSUM,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Liquid biofuels consumption (% in TFEC),2.1.4_SHARE.BIOFUELS,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Liquid biofuels consumption (TJ),3.1.4_BIOFUELS.CONSUM,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Marine energy consumption (% in TFEC),2.1.10_SHARE.MARINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Libya,LBY,Marine energy consumption (TJ),3.1.10_MARINE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Libya,LBY,Modern biomass consumption (% in TFEC),2.1.2_SHARE.MODERNBIO,0,0,0,0,0,0,8.37219E-06,1.58803E-05,3.05452E-05,4.41383E-05,3.90135E-05,4.51193E-05,5.9571E-05,7.82598E-05,8.09999E-05,8.67876E-05,8.33715E-05,9.63801E-05,0.000105168,0.000100928,0.000103806,,,
Libya,LBY,Modern biomass consumption (TJ),3.1.2_MODERNBIO.CONSUM,0,0,0,0,0,0,0.02,0.04,0.08,0.12,0.11,0.13,0.16,0.21,0.23,0.26,0.26,0.31,0.34,0.35,0.36,,,
Libya,LBY,Primary energy intensity -Compound Annual Growth Rate (%),7.1_PRIMARY.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,3.096388969,2.819869167,0.094558135
Libya,LBY,Renewable electricity (% in total electricity output),4.1_SHARE.RE.IN.ELECTRICITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Libya,LBY,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,5235,5235,5235,5235,5235,5235,5350,5468,5589,5712,5843,5977,6093,6213,6339,6470,6609,6754,6896,7023,7126,,,
Libya,LBY,Renewable energy consumption(% in TFEC),2.1_SHARE.TOTAL.RE.IN.TFEC,3.129296431,3.011580346,2.886715045,2.70157295,2.363388472,2.191651211,2.239561967,2.170840546,2.133963582,2.100980973,2.072323854,2.074446855,2.268538686,2.315372088,2.232427426,2.159675815,2.119240549,2.099843615,2.133049587,2.025185779,2.054786621,,,
Libya,LBY,Renewable energy electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Libya,LBY,Renewable energy installed capacity (GW),5.1.2_RE.CAPACITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Libya,LBY,Share of renewable capacity in total capacity (%),5.1_RE.SHARE.IN.CAPACITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Libya,LBY,Solar energy consumption (% in TFEC),2.1.6_SHARE.SOLAR,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Solar energy consumption (TJ),3.1.6_SOLAR.CONSUM,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Thermal efficiency (%) in power supply,11.1_THERMAL.EFFICIENCY,34.9780161,35.97896041,37.00742209,37.51315887,31.001748,23.10540025,24.28218465,24.53785776,24.35411995,24.52133986,25.29906352,25.90402611,26.68316859,26.31394639,28.85371162,27.75666785,28.07920977,28.96505005,27.80447606,28.33677566,27.80309928,,,
Libya,LBY,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,10169,10460,10759,11341,11689,11415,12086,12620,13528,14407,15496,16111,17531,18943,20202,22317,23992,25694,28667,30426,31613,,,
Libya,LBY,Total final consumption (TJ),8.1.1_FINAL.ENERGY.CONSUMPTION,229952.45,247118.5,257547.78,271386.37,300932.99,327638.7,328465.35,345902.61,355025.07,370975.01,381996.1,389706.97,370068.4,363122.75,389657.44,398570.3,413341.66,422923.82,425472.08,451425.3,457748.45,,,
Libya,LBY,Total final energy consumtion (TFEC),1.1_TOTAL.FINAL.ENERGY.CONSUM,167290,173829,181348,193776,221504,238861,238886,251884,261907,271873,281954,288125,268587,268337,283951,299582,311857,321643,323293,346783,346800,,,
Libya,LBY,Total installed generation capacity (GW),5.1.1_TOTAL.CAPACITY,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.601,4.708,4.708,4.642,5.125,5.438,5.541,6.612,6.766,6.766,,,
Libya,LBY,Total primary energy supply (TJ),6.1.1_PRIMARY.ENERGY.SUPPLY,474382.11,568146.42,529599.09,564103.93,627266.92,661248.58,636133.26,658420.69,674070.91,654362.22,694028.96,711338.41,707465.12,725040,763907.66,735125.34,738300.56,746284.87,804947.76,918657.44,801678.29,,,
Libya,LBY,Traditional biomass consumption (% in TFEC),2.1.1_SHARE.TRADBIO,3.129302409,3.011586099,2.886720559,2.701578111,2.363392986,2.191655398,2.239553595,2.170824665,2.133933037,2.100936834,2.072284841,2.074401735,2.268479115,2.315293828,2.232346426,2.159589027,2.119157178,2.099747235,2.132944419,2.025084851,2.054682814,,,
Libya,LBY,Traditional biomass consumption (TJ),3.1.1_TRADBIO.CONSUM,5235.01,5235.01,5235.01,5235.01,5235.01,5235.01,5349.98,5467.96,5588.92,5711.88,5842.89,5976.87,6092.84,6212.79,6338.77,6469.74,6608.74,6753.69,6895.66,7022.65,7125.64,,,
Libya,LBY,Transmission and distribution losses (%),12.1_TD.LOSSES,31.2026748,27.98279159,24.22158193,24.16894454,24.39045256,23.2413491,25.50885322,26.8858954,19.44115908,20.28874853,23.18017553,23.79119856,24.9843135,28.2426226,28.47737848,11.97293543,7.302434145,6.943255235,13.99867443,13.99789654,13.99740613,,,
Libya,LBY,Waste energy consumption (% in TFEC),2.1.8_SHARE.WASTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Libya,LBY,Waste energy consumption (TJ),3.1.8_WASTE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Libya,LBY,Wind energy consumption (% in TFEC),2.1.5_SHARE.WIND,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Wind energy consumption (TJ),3.1.5_WIND.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Access to Non-Solid Fuel (% of rural population),2.2_ACCESS.NONSOLIDFUEL.RURAL,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Access to Non-Solid Fuel (% of total population),2.1_ACCESS.NONSOLIDFUEL.TOT,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Access to Non-Solid Fuel (% of urban population),2.3_ACCESS.NONSOLIDFUEL.URBAN,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Access to electricity (% of rural population),1.2_ACCESS.ELECTRICITY.RURAL,100,,,,,,,,,,100,,,,,,,,,,100,,,
Liechtenstein,LIE,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,100,,,,,,,,,,100,,,,,,,,,,100,,,
Liechtenstein,LIE,Access to electricity (% of urban population),1.3_ACCESS.ELECTRICITY.URBAN,100,,,,,,,,,,100,,,,,,,,,,100,,,
Liechtenstein,LIE,Biogas consumption (% in TFEC),2.1.9_SHARE.BIOGAS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Biogas consumption (TJ),3.1.9_BIOGAS.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Divisia Decomposition Analysis - Activity component  -Compound Annual Growth Rate (%),16.5_DECOMP.ACTIVITY.RATE,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Divisia Decomposition Analysis - Activity component Index,16.2_DECOMP.ACTIVITY.INDEX,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Divisia Decomposition Analysis - Energy Intensity component -Compound Annual Growth Rate (%),16.4_DECOMP.EFFICIENCY.RATE,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Divisia Decomposition Analysis - Energy Intensity component Index,16.1_DECOMP.EFFICIENCY.IND,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Divisia Decomposition Analysis - Structure Component -Compound Annual Growth Rate (%),16.6_DECOMP.STRUCTURE.RATE,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Divisia Decomposition Analysis - Structure Component Index,16.3_DECOMP.STRUCTURE.INDEX,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Energy intensity level of final energy (MJ/$2005 PPP),8.1.2_FINAL.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Energy intensity level of primary energy (MJ/$2005 PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Energy intensity of agricultural sector (MJ/$2005),14.1_AGR.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Energy intensity of industrial sector (MJ/$2005),13.1_INDUSTRY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Energy intensity of other sectors (MJ/$2005),15.1_OTHER.SECT.ENER.INTENS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Energy savings of primary energy (TJ),10.1_ENERGY.SAVINGS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Final energy intensity -Compound Annual Growth Rate (%),8.1_FINAL.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Final to primary energy ratio (%),9.1_FINAL.PRIMARY.RATIO,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Geothermal energy consumption (% in TFEC),2.1.7_SHARE.GEOTHERMAL,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Geothermal energy consumption (TJ),3.1.7_GEOTHERMAL.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Hydro energy consumption (% in TFEC),2.1.3_SHARE.HYDRO,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Hydro energy consumption (TJ),3.1.3_HYDRO.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Liquid biofuels consumption (% in TFEC),2.1.4_SHARE.BIOFUELS,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Liquid biofuels consumption (TJ),3.1.4_BIOFUELS.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Marine energy consumption (% in TFEC),2.1.10_SHARE.MARINE,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Marine energy consumption (TJ),3.1.10_MARINE.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Modern biomass consumption (% in TFEC),2.1.2_SHARE.MODERNBIO,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Modern biomass consumption (TJ),3.1.2_MODERNBIO.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Primary energy intensity -Compound Annual Growth Rate (%),7.1_PRIMARY.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Renewable electricity (% in total electricity output),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Renewable energy consumption(% in TFEC),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Renewable energy electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Renewable energy installed capacity (GW),5.1.2_RE.CAPACITY,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Share of renewable capacity in total capacity (%),5.1_RE.SHARE.IN.CAPACITY,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Solar energy consumption (% in TFEC),2.1.6_SHARE.SOLAR,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Solar energy consumption (TJ),3.1.6_SOLAR.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Thermal efficiency (%) in power supply,11.1_THERMAL.EFFICIENCY,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Total final consumption (TJ),8.1.1_FINAL.ENERGY.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Total final energy consumtion (TFEC),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Total installed generation capacity (GW),5.1.1_TOTAL.CAPACITY,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Total primary energy supply (TJ),6.1.1_PRIMARY.ENERGY.SUPPLY,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Traditional biomass consumption (% in TFEC),2.1.1_SHARE.TRADBIO,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Traditional biomass consumption (TJ),3.1.1_TRADBIO.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Transmission and distribution losses (%),12.1_TD.LOSSES,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Waste energy consumption (% in TFEC),2.1.8_SHARE.WASTE,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Waste energy consumption (TJ),3.1.8_WASTE.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Wind energy consumption (% in TFEC),2.1.5_SHARE.WIND,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Wind energy consumption (TJ),3.1.5_WIND.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Access to Non-Solid Fuel (% of rural population),2.2_ACCESS.NONSOLIDFUEL.RURAL,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Access to Non-Solid Fuel (% of total population),2.1_ACCESS.NONSOLIDFUEL.TOT,77.39355,,,,,,,,,,86.73969,,,,,,,,,,93.0914,,,
Lithuania,LTU,Access to Non-Solid Fuel (% of urban population),2.3_ACCESS.NONSOLIDFUEL.URBAN,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Access to electricity (% of rural population),1.2_ACCESS.ELECTRICITY.RURAL,100,,,,,,,,,,100,,,,,,,,,,100,,,
Lithuania,LTU,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,100,,,,,,,,,,100,,,,,,,,,,100,,,
Lithuania,LTU,Access to electricity (% of urban population),1.3_ACCESS.ELECTRICITY.URBAN,100,,,,,,,,,,100,,,,,,,,,,100,,,
Lithuania,LTU,Biogas consumption (% in TFEC),2.1.9_SHARE.BIOGAS,0,0,0,0,0,0,0,0,0,0,0,0,0.030459783,0.038486749,0.027399806,0.029990757,0.031752599,0.038967205,0.047058807,0.072590301,0.206553985,,,
Lithuania,LTU,Biogas consumption (TJ),3.1.9_BIOGAS.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,50.28651496,65.28918266,48.79726055,55.63884885,62.64034489,80.17709501,95.13364311,132.7516585,389.45641,,,
Lithuania,LTU,Divisia Decomposition Analysis - Activity component  -Compound Annual Growth Rate (%),16.5_DECOMP.ACTIVITY.RATE,,,,,,,,,,,,,,,,,,,,,,,,0.499661465
Lithuania,LTU,Divisia Decomposition Analysis - Activity component Index,16.2_DECOMP.ACTIVITY.INDEX,1,0.943263609,0.742795365,0.622319312,0.561552513,0.580024119,0.610084237,0.655647045,0.70565745,0.698088383,0.720780508,0.769329273,0.822130453,0.906371453,0.972996723,1.04891196,1.131188752,1.242469139,1.278840805,1.090318235,1.104821143,,,
Lithuania,LTU,Divisia Decomposition Analysis - Energy Intensity component -Compound Annual Growth Rate (%),16.4_DECOMP.EFFICIENCY.RATE,,,,,,,,,,,,,,,,,,,,,,,,4.746855031
Lithuania,LTU,Divisia Decomposition Analysis - Energy Intensity component Index,16.1_DECOMP.EFFICIENCY.IND,1,1.073044116,0.798875771,0.776828565,0.76778301,0.691915862,0.653744247,0.621418137,0.582064939,0.518413132,0.473165922,0.467948496,0.456612055,0.42404847,0.414160061,0.399290839,0.382369499,0.356211454,0.351000107,0.380015284,0.378082411,,,
Lithuania,LTU,Divisia Decomposition Analysis - Structure Component -Compound Annual Growth Rate (%),16.6_DECOMP.STRUCTURE.RATE,,,,,,,,,,,,,,,,,,,,,,,,1.089975789
Lithuania,LTU,Divisia Decomposition Analysis - Structure Component Index,16.3_DECOMP.STRUCTURE.INDEX,1,1.03879029,1.11886597,1.120041876,1.18338432,1.216759974,1.213916824,1.212791831,1.220805697,1.226681569,1.224318168,1.23114758,1.23046385,1.233613696,1.237106957,1.239220624,1.244895035,1.244745111,1.245725273,1.240576985,1.242115126,,,
Lithuania,LTU,Energy intensity level of final energy (MJ/$2005 PPP),8.1.2_FINAL.ENERGY.INTENSITY,9.424384736,10.59465485,8.246566993,7.404573156,8.18284947,7.958212925,7.52720517,6.994028505,6.504299808,6.058679523,5.539734849,5.449539325,5.310176047,4.963670635,4.770042374,4.639851608,4.541965018,4.674860166,4.383838878,4.383184814,4.443315416,,,
Lithuania,LTU,Energy intensity level of primary energy (MJ/$2005 PPP),6.1_PRIMARY.ENERGY.INTENSITY,14.55231103,16.37012573,13.44504366,13.25753595,13.11630012,13.64619259,14.06264247,12.37814756,12.05714643,10.34331175,8.960983713,9.727085753,9.763089444,9.245739142,8.73818141,7.637155577,6.983008416,6.892483958,6.68098066,7.174596623,5.678620554,,,
Lithuania,LTU,Energy intensity of agricultural sector (MJ/$2005),14.1_AGR.ENERGY.INTENSITY,2.969595781,4.388616793,4.079570879,3.18846538,3.799290172,4.79726414,4.294142324,3.397366306,3.271636957,2.682355112,2.217465547,2.305834773,2.176705277,2.050482237,2.13368023,2.098142593,2.520465278,2.344025626,2.201131292,1.927734662,2.135871102,,,
Lithuania,LTU,Energy intensity of industrial sector (MJ/$2005),13.1_INDUSTRY.ENERGY.INTENSITY,14.36873199,9.44943533,8.292305806,7.746433955,9.203701129,8.872965402,8.617648773,8.641502254,8.201222462,7.062030666,6.846393463,6.595409073,6.670976709,5.871758273,5.654148198,5.489010771,4.90359335,4.294461582,4.428056374,5.118783878,4.871615348,,,
Lithuania,LTU,Energy intensity of other sectors (MJ/$2005),15.1_OTHER.SECT.ENER.INTENS,12.70625811,19.23566855,12.38544181,12.59119311,11.03579678,9.3851599,8.769033988,8.187766392,7.604512395,6.897425311,6.138027678,6.14542887,5.891028657,5.635833779,5.536894538,5.307427782,5.236576845,5.029162104,4.85306044,5.120955921,5.182588452,,,
Lithuania,LTU,Energy savings of primary energy (TJ),10.1_ENERGY.SAVINGS,,-79253.69945,38012.24498,37236.60968,37265.20368,24287.86504,13805.45699,65875.59142,81369.21,135785.5532,186244.188,171551.7552,181958.349,222272.9642,261434.2698,335202.7015,395695.1743,439828.7274,465204.5706,371752.824,453080.7198,,,
Lithuania,LTU,Final energy intensity -Compound Annual Growth Rate (%),8.1_FINAL.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,5.174837172,2.181315833,3.689706398
Lithuania,LTU,Final to primary energy ratio (%),9.1_FINAL.PRIMARY.RATIO,64.76211729,64.71944701,61.33536789,55.85180522,62.38687279,58.31819294,53.52625005,56.50303062,53.94559853,58.57581858,61.82061062,56.02437835,54.39032467,53.68603373,54.58850246,60.75366098,65.04309814,67.82547764,65.61669763,61.09311846,78.24638701,,,
Lithuania,LTU,Geothermal energy consumption (% in TFEC),2.1.7_SHARE.GEOTHERMAL,0,0,0,0,,,,,,,,,0.088786295,0.027473141,0.025909262,0.024968794,0.013410569,0.012565718,0.005399857,0.045808866,0.039822732,,,
Lithuania,LTU,Geothermal energy consumption (TJ),3.1.7_GEOTHERMAL.CONSUM,0,0,0,0,,,,,,,,,146.5786346,46.60562283,46.14269858,46.32210421,26.45587054,25.854632,10.91629956,83.77431759,75.08554276,,,
Lithuania,LTU,Hydro energy consumption (% in TFEC),2.1.3_SHARE.HYDRO,0.159145755,0.118640005,0.212557553,0.336174916,0.556930737,0.33498331,0.257137076,0.269971569,0.32414534,0.453713079,0.446952433,0.3304395,0.300140111,0.263022508,0.347239663,0.484379617,0.505909283,0.48453694,0.485949935,0.477234787,1.720503955,,,
Lithuania,LTU,Hydro energy consumption (TJ),3.1.3_HYDRO.CONSUM,630.437247,492.8471205,553.7402954,679.6130329,1086.282727,631.2859467,471.5267533,498.970253,591.1126334,746.9619528,682.1706681,526.8388804,495.5058402,446.1931697,618.4111028,898.6210198,998.0389998,996.9605048,982.3918361,872.7572219,3244.000801,,,
Lithuania,LTU,Liquid biofuels consumption (% in TFEC),2.1.4_SHARE.BIOFUELS,0,0,0,0,,,,,,,,,,,0.020775609,0.073846489,0.407043366,1.075063361,1.264845591,1.172913375,0.988600056,,,
Lithuania,LTU,Liquid biofuels consumption (TJ),3.1.4_BIOFUELS.CONSUM,0,0,0,0,,,,,,,,,,,37,137,803,2212,2557,2145,1864,,,
Lithuania,LTU,Marine energy consumption (% in TFEC),2.1.10_SHARE.MARINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Lithuania,LTU,Marine energy consumption (TJ),3.1.10_MARINE.CONSUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Lithuania,LTU,Modern biomass consumption (% in TFEC),2.1.2_SHARE.MODERNBIO,0.693206404,0.625287712,0.907495373,1.155600276,1.544739259,1.328560623,1.639728394,1.668323225,2.051927922,2.313174715,2.730495666,3.469942594,4.575987274,5.133228367,5.354877918,5.088605541,4.886645944,4.811481059,5.271101682,5.770073807,6.16353701,,,
Lithuania,LTU,Modern biomass consumption (TJ),3.1.2_MODERNBIO.CONSUM,2746.055877,2597.532325,2364.144436,2336.167785,3012.984313,2503.711755,3006.862402,3083.44936,3741.903298,3808.251474,4167.477149,5532.330943,7554.566473,8708.04349,9536.686944,9440.380529,9640.193208,9899.877989,10656.00979,10552.19301,11621.31533,,,
Lithuania,LTU,Primary energy intensity -Compound Annual Growth Rate (%),7.1_PRIMARY.ENER.INTENS.RATE,,,,,,,,,,,,,,,,,,,,,,4.733025741,4.459234598,4.596228386
Lithuania,LTU,Renewable electricity (% in total electricity output),4.1_SHARE.RE.IN.ELECTRICITY,1.45944231,1.152442975,1.678268847,2.823884458,4.643994657,2.764806167,2.011476522,2.063580591,2.438453892,3.185202241,3.082502267,2.294669092,2.086733504,1.779111516,2.303304273,3.236018291,3.661616162,4.388548984,4.606921843,4.759254105,19.20320405,,,
Lithuania,LTU,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,12373.76312,12087.64945,12167.11473,18123.89082,19291.36704,19708.8177,21348.94915,21828.90961,24045.22593,25230.26343,26894.40782,28593.82982,30352.69746,31572.86146,32968.14692,33838.48752,35599.89375,36585.43641,38609.98423,38563.99178,42558.89768,,,
